SUMMARY,DTSTART,DTEND,DUE,NOTES,ATTENDEE,LOCATION,PRIORITY,URL,CALENDAR,UID
FW: MITRE's Annual Run/Walk for Fun!,5/17/2019 12:45,5/17/2019 14:00,,"FYI-- KellyFrom: swootton@mitre.orgWhen: 12:45 PM -2:00 PM May 17, 2019Subject: MITRE's Annual Run/Walk for Fun!Location: Garden of the Gods (30th St & Gateway Rd)All,As promised, here’s the Outlook invitation for our annual Run/Walk for Fun!EVENT DETAILS:WHAT: 5K Run or 2-mile WalkWHEN: Friday, May 17 (Snow/Rain date: Friday, May 31) ",Colorado Springs Interns; dugan6240@gmail.com; jakemuth19@gmail.com; Aaron Quizon; andrewsmacgrath@yahoo.com; Lucas O Sward; Mark Wilmes; scstoyer@gmail.com; dannygeisz@berkley.edu; safe9522@colorado.edu; cridings@umich.edu,Garden of the Gods (30th St & Gateway Rd),,,,
Returning Student Meeting,8/22/2019 13:30,8/22/2019 14:30,,,,Kitt Central Common Room,,,,
CU Cyber Security Club Planning,8/24/2019 17:00,8/24/2019 19:00,,,,"Sanitas Brewing Company 3550 Frontier Ave, Unit A, Boulder, CO  80301, United States",,,,
CU First Day of Class,8/26/2019 0:00,8/27/2019 0:00,,,,,,,,
Aerospace Building Ceremony,8/26/2019 12:30,8/26/2019 14:00,,,,,,,,
EHP Returning Students Meeting,8/27/2019 20:00,8/27/2019 21:00,,,,Idea Forge Classroom,,,,
Andrews 14er Meeting,9/3/2019 20:00,9/3/2019 21:00,,"FREQ=WEEKLY;WKST=SU;COUNT=2;BYDAY=TU,WE",,Andrews Classroom,,,,
Black hole show,9/6/2019 19:00,9/6/2019 20:00,,,,,,,,
Andrews 14er,9/13/2019 0:00,9/15/2019 0:00,,,,,,,,
ASV Career Fair,9/16/2019 17:00,9/16/2019 20:00,,,,"Glenn Miller Ball Room, UMC",,,,
Computing and Software Career Fair,9/17/2019 10:00,9/17/2019 15:00,,,,Arrow Touchdown Club at Folsom Field,,,,
Andrews Hall Breakfast,9/21/2019 8:30,9/21/2019 11:00,,,,"St. Julien Restaurant Boulder, 900 Walnut St, Boulder, CO 80302, USA",,,,
Global Business Minor Info Session,9/26/2019 17:00,9/26/2019 18:00,,,,Koelbel 255,,,,
EHP Astronaut Scholarship Event,9/27/2019 13:00,9/27/2019 15:00,,,,,,,,
COMM 3620 Team Meeting,9/27/2019 14:00,9/27/2019 16:00,,,,Norlin Library Fountain,,,,
Coffee With Anna,9/27/2019 17:45,9/27/2019 19:00,,,,"Brewing Market Coffee 2610 Baseline Rd, Boulder, CO  80305, United States",,,,
STEM Industry Career & Internship Fair,10/1/2019 11:00,10/1/2019 16:00,,"The STEM Industry Career & Internship Fair is ideal for students who are seeking internships or full-time positions. Employers will be recruiting for computer science, robotics, math, statistics, technology and all engineering fields. CU Boulder students and alumni from all majors, experience levels and backgrounds are welcome to attend this FREE event.This two-day event will bring a different set of employers each day, so be sure to check back occasionally to see who is attending.https://calendar.colorado.edu/event/stem_industry_career_internship_fair ",,University Memorial Center (UMC),,,,
STEM Industry Career & Internship Fair,10/2/2019 11:00,10/2/2019 16:00,,"The STEM Industry Career & Internship Fair is ideal for students who are seeking internships or full-time positions. Employers will be recruiting for computer science, robotics, math, statistics, technology and all engineering fields. CU Boulder students and alumni from all majors, experience levels and backgrounds are welcome to attend this FREE event.This two-day event will bring a different set of employers each day, so be sure to check back occasionally to see who is attending.https://calendar.colorado.edu/event/stem_industry_career_internship_fair_1621 ",,University Memorial Center (UMC),,,,
Star Party,10/2/2019 18:30,10/2/2019 21:00,,,,Business Field,,,,
CSCI 2820 Midterm 1,10/3/2019 0:00,10/4/2019 0:00,,,,,,,,
All Industries Career & Internship Fair,10/3/2019 11:00,10/3/2019 16:00,,"The Fall Career & Internship Fair is ideal for students who areseeking internships or full-time positions. Employers will be recruiting all majors including accounting, banking, consulting, government, human services, management, retail, sales, communications and more.CU Boulder students and alumni from all majors, experience levels and backgrounds are welcome to attend this FREE event.https://calendar.colorado.edu/event/fall_career_internship_fair ",,University Memorial Center (UMC),,,,
CSCI 3308 Weekly Meeting,10/3/2019 18:30,10/3/2019 19:30,,"FREQ=WEEKLY;WKST=SU;UNTIL=20191215T235959Z;BYDAY=TH,WE",,Bear Creek,,,,
CB,10/4/2019 14:30,10/6/2019 16:00,,,,,,,,
Coffee With Anna,10/7/2019 16:30,10/7/2019 17:30,,,,"Brewing Market Coffee 2610 Baseline Rd, Boulder, CO  80305, United States",,,,
JPL Show and Tech,10/8/2019 17:30,10/8/2019 19:00,,,,ECCR 200,,,,
Breakfast,10/10/2019 8:00,10/10/2019 9:00,,,,,,,,
Interview with JPL,10/10/2019 11:00,10/10/2019 11:30,,,,C4C S440,,,,
Birthday Dinner,10/10/2019 17:30,10/10/2019 19:00,,,,,,,,
CSCI 3104 Midterm,10/11/2019 18:00,10/11/2019 20:00,,,,MATH 100,,,,
Coffee With Anna,10/14/2019 10:00,10/14/2019 10:30,,,,,,,,
CSCI 3308 Exam,10/16/2019 19:00,10/16/2019 20:30,,,,RAMY C250,,,,
PHIL 2440 Midterm,10/17/2019 15:30,10/17/2019 16:45,,,,,,,,
CS Advising Appointment,10/18/2019 14:15,10/18/2019 15:00,,,,ECOT 621,,,,
CCDC Team Meeting,10/19/2019 12:00,10/19/2019 14:00,,FREQ=WEEKLY;UNTIL=20191221T065959Z,,DLC 1B20,,,,
COMM 3620 Writing Due,10/23/2019 0:00,10/24/2019 0:00,,,,,,,,
Raytheon Interview,10/23/2019 15:00,10/23/2019 16:00,,,,ITLL GSR,,,,
Open Mic Night,10/25/2019 18:00,10/25/2019 22:00,,,,,,,,
Cybersecurity and Space TCP Seminar,11/6/2019 16:00,11/6/2019 18:00,,,,Aerospace Building,,,,
CU Spring Class Enrollment Begins,11/11/2019 0:00,11/12/2019 0:00,,,,3:45PM,,,,
CSCI 2820 Midterm 2,11/14/2019 0:00,11/15/2019 0:00,,,,,,,,
CSCI 3104 Midterm 2,11/21/2019 18:00,11/21/2019 20:00,,,,MATH 100,,,,
Anna Orchestra Concert,12/9/2019 19:30,12/9/2019 21:00,,,,,,,,
CSCI 2820 Final Exam,12/12/2019 0:00,12/13/2019 0:00,,,,,,,,
Reading Day,12/13/2019 0:00,12/14/2019 0:00,,,,,,,,
CU Boulder Commencement,5/7/2020 0:00,5/8/2020 0:00,,,,,,,,
APPM 1360 Lecture,8/27/2018 9:00,8/27/2018 9:50,,"FREQ=WEEKLY;UNTIL=20181215T065959Z;BYDAY=MO,WE,FR",,ANDR N103,,,,
CSCI 2275 Lecture,8/27/2018 11:00,8/27/2018 11:50,,"FREQ=WEEKLY;UNTIL=20181215T065959Z;BYDAY=MO,WE,FR",,ECES 114,,,,
PHYS 1110 Lecture,8/27/2018 14:00,8/27/2018 14:50,,"FREQ=WEEKLY;UNTIL=20181215T065959Z;BYDAY=MO,WE,FR",,DUAN G1B30,,,,
CSCI 1000 Lecture,8/27/2018 17:00,8/27/2018 17:50,,FREQ=WEEKLY;UNTIL=20181211T065959Z;BYDAY=MO,,ECCR 265,,,,
EHON 1151 Lecture,8/28/2018 9:30,8/28/2018 10:45,,"FREQ=WEEKLY;UNTIL=20181214T065959Z;BYDAY=TU,TH",,ANDR E100,,,,
APPM 1360 Recitation,8/28/2018 11:00,8/28/2018 11:50,,FREQ=WEEKLY;UNTIL=20181212T065959Z;BYDAY=TU,,FLMG 154,,,,
CSCI 2275 Recitation,8/29/2018 12:00,8/29/2018 13:15,,FREQ=WEEKLY;UNTIL=20181213T065959Z;BYDAY=WE,,ECES 114,,,,
PHYS 1110 Recitation,8/29/2018 15:00,8/29/2018 15:50,,FREQ=WEEKLY;UNTIL=20181213T065959Z;BYDAY=WE,,DUAN G2B63,,,,
PHYS 1110 Lecture,8/31/2018 14:00,8/31/2018 14:50,,,,DUAN G1B30,,,,
APPM 1360 Quiz 1,9/4/2018 0:00,9/5/2018 0:00,,,,,,,,
APPM 1360 Quiz 2,9/11/2018 0:00,9/12/2018 0:00,,,,,,,,
EHON 1151 Recitation,9/13/2018 11:00,9/13/2018 11:50,,FREQ=WEEKLY;UNTIL=20181222T065959Z,,,,,,
Assignment1 Interview Grading,9/17/2018 13:20,9/17/2018 13:30,,,,,,,,
APPM 1360 Quiz 3,9/18/2018 0:00,9/19/2018 0:00,,,,,,,,
APPM 1360 Midterm 1,9/26/2018 18:00,9/26/2018 19:30,,,,FLMG 154,,,,
PHYS 1110 Midterm 1,9/27/2018 19:30,9/27/2018 21:15,,,,HUMN 1B50,,,,
APPM 1360 Quiz 4,10/2/2018 0:00,10/3/2018 0:00,,,,,,,,
APPM 1360 Quiz 5,10/9/2018 0:00,10/10/2018 0:00,,,,,,,,
APPM 1360 Quiz 6,10/16/2018 0:00,10/17/2018 0:00,,,,,,,,
CSCI 2275 Midterm 1,10/17/2018 0:00,10/18/2018 0:00,,,,,,,,
CSCI 2275 Lecture,10/17/2018 11:00,10/17/2018 11:50,12/31/1969 17:00,"NO LECTURE THIS WEEK DUE TO MIDTERM, OFFICE HOURS INSTEAD ",,ECES 114,,,,
EHON 1151 Lecture,10/23/2018 9:30,10/23/2018 10:45,,,,ANDR E100,,,,
APPM 1360 Midterm 2,10/24/2018 18:00,10/24/2018 19:30,,,,FLMG 154,,,,
PHYS 1110 Midterm 2,10/25/2018 19:30,10/25/2018 21:15,,,,,,,,
APPM 1360 Quiz 7,10/30/2018 0:00,10/31/2018 0:00,,,,,,,,
APPM 1360 Quiz 8,11/6/2018 0:00,11/7/2018 0:00,,,,,,,,
APPM 1360 Quiz 9,11/13/2018 0:00,11/14/2018 0:00,,,,,,,,
CSCI 2275 Midterm 2,11/14/2018 11:00,11/14/2018 13:00,,,,,,,,
APPM 1360 Midterm 3,11/28/2018 18:00,11/28/2018 19:30,,,,FLMG 154,,,,
PHYS 1110 Midterm 3,11/29/2018 19:30,11/29/2018 21:15,,,,,,,,
APPM 1360 Quiz 10,12/4/2018 0:00,12/5/2018 0:00,,,,,,,,
EHON 1151 Final - NOTHING DURING EXAM SLOT,12/16/2018 16:30,12/16/2018 19:00,,,,ANDR E100,,,,
CSCI 2275 Final - OPTIONAL,12/16/2018 19:30,12/16/2018 22:00,,,,ECES 114,,,,
APPM 1360 Final,12/17/2018 7:30,12/17/2018 10:00,,,,CHEM 140,,,,
CSCI 1000 Final,12/17/2018 19:30,12/17/2018 22:00,,,,ECCR 265,,,,
PHYS 1110 Final,12/19/2018 10:30,12/19/2018 13:00,,,,,,,,
CSCI 2824 Lecture,1/14/2019 9:00,1/14/2019 9:50,,"FREQ=WEEKLY;UNTIL=20190502T055959Z;BYDAY=MO,WE,FR",,RAMY C250,,,,
PHYS 1120 Lecture,1/14/2019 10:00,1/14/2019 10:50,,"FREQ=WEEKLY;UNTIL=20190502T055959Z;BYDAY=MO,WE,FR",,DUAN G1B30,,,,
HUEN 1010 Lecture,1/14/2019 13:00,1/14/2019 13:50,,"FREQ=WEEKLY;UNTIL=20190502T055959Z;BYDAY=MO,WE,FR",,ECCR 1B06,,,,
CSCI 2400 Lecture,1/14/2019 15:00,1/14/2019 15:50,,"FREQ=WEEKLY;UNTIL=20190502T055959Z;BYDAY=MO,WE,FR",,HUMN 1B50,,,,
CSCI 2400 Recitation,1/14/2019 17:00,1/14/2019 17:50,,FREQ=WEEKLY;UNTIL=20190430T055959Z;BYDAY=MO,,ECES 114,,,,
PHYS 1120 Recitation,1/15/2019 9:00,1/15/2019 9:50,,FREQ=WEEKLY;UNTIL=20190122T160000Z;BYDAY=TU,,DUAN G2B60,,,,
PHYS 1140 Lab,1/15/2019 10:00,1/15/2019 11:50,,FREQ=WEEKLY;UNTIL=20190501T055959Z;BYDAY=TU,,DUAN G2B73,,,,
PHYS 1140 Lecture,1/16/2019 16:00,1/16/2019 16:50,,FREQ=WEEKLY;UNTIL=20190502T055959Z;BYDAY=WE,,DUAN G1B30,,,,
PHYS 1140 Lecture,1/23/2019 16:00,1/23/2019 16:50,,,,DUAN G1B30,,,,
PHYS 1120 Recitation,1/29/2019 9:00,1/29/2019 9:50,,FREQ=WEEKLY;UNTIL=20190501T055959Z;BYDAY=TU,,DUAN G2B63,,,,
CSCI 3308 Lecture,8/26/2019 10:00,8/26/2019 10:50,,"FREQ=WEEKLY;WKST=SU;UNTIL=20191212T065959Z;BYDAY=MO,WE",,ECCR 150,,,,
CSCI 3308 Lecture,8/26/2019 10:00,8/26/2019 10:50,,"FREQ=WEEKLY;WKST=SU;UNTIL=20190826T055959Z;BYDAY=MO,WE",,,,,,
COMM 3620,8/27/2019 9:30,8/27/2019 10:45,,"FREQ=WEEKLY;WKST=SU;UNTIL=20190827T055959Z;BYDAY=TU,TH",,EKLC E1B75,,,,
COMM 3620 Lecture,8/27/2019 9:30,8/27/2019 10:45,,"FREQ=WEEKLY;WKST=SU;UNTIL=20191213T065959Z;BYDAY=TU,TH",,EKLC E1B75,,,,
CSCI 3104 Lecture,8/27/2019 12:30,8/27/2019 13:45,,"FREQ=WEEKLY;WKST=SU;UNTIL=20191213T065959Z;BYDAY=TU,TH",,HUMN 1B80,,,,
CSCI 2820 Lecture,8/27/2019 14:00,8/27/2019 15:15,,"FREQ=WEEKLY;WKST=SU;UNTIL=20191213T065959Z;BYDAY=TU,TH",,ECCR 1B40,,,,
PHIL 2440 Lecture,8/27/2019 15:30,8/27/2019 16:45,,"FREQ=WEEKLY;WKST=SU;UNTIL=20191213T065959Z;BYDAY=TU,TH",,HLMS 237,,,,
CSCI 3104 Recitation,8/28/2019 8:00,8/28/2019 8:50,,FREQ=WEEKLY;WKST=SU;UNTIL=20190828T140000Z;BYDAY=WE,,ECES 114,,,,
CSCI 3308 Lab,8/30/2019 8:00,8/30/2019 9:40,,FREQ=WEEKLY;WKST=SU;UNTIL=20191214T065959Z;BYDAY=FR,,ECCR 235,,,,
CSCI 3104 Recitation,9/4/2019 8:00,9/4/2019 8:50,,FREQ=WEEKLY;WKST=SU;UNTIL=20191212T065959Z;BYDAY=WE,,ECCR 151,,,,
